,code,name,time_key,open,close,high,low,pe_ratio,turnover_rate,volume,turnover,change_rate,last_close
0,SH.588800,科创100ETF华夏,2024-01-23 00:00:00,0.748,0.767,0.773,0.746,0.0,0.0,1061124400,809849961.0,2.54010695187166,0.748
1,SH.588800,科创100ETF华夏,2024-01-24 00:00:00,0.77,0.765,0.776,0.738,0.0,0.0,1202712200,908078025.0,-0.260756192959583,0.767
2,SH.588800,科创100ETF华夏,2024-01-25 00:00:00,0.762,0.785,0.788,0.755,0.0,0.0,1227922700,950645989.0,2.6143790849673225,0.765
3,SH.588800,科创100ETF华夏,2024-01-26 00:00:00,0.781,0.761,0.784,0.758,0.0,0.0,1248232200,965374279.0,-3.0573248407643336,0.785
4,SH.588800,科创100ETF华夏,2024-01-29 00:00:00,0.771,0.739,0.773,0.738,0.0,0.0,1387675200,1043150309.0,-2.890932982917217,0.761
5,SH.588800,科创100ETF华夏,2024-01-30 00:00:00,0.731,0.717,0.742,0.715,0.0,0.0,1144243100,836412964.0,-2.9769959404600836,0.739
6,SH.588800,科创100ETF华夏,2024-01-31 00:00:00,0.717,0.689,0.72,0.688,0.0,0.0,1370233000,962526739.0,-3.905160390516043,0.717
7,SH.588800,科创100ETF华夏,2024-02-01 00:00:00,0.686,0.693,0.711,0.68,0.0,0.0,1483180100,1031335008.0,0.5805515239477509,0.689
8,SH.588800,科创100ETF华夏,2024-02-02 00:00:00,0.693,0.664,0.697,0.641,0.0,0.0,1358875000,916129058.0,-4.184704184704173,0.693
9,SH.588800,科创100ETF华夏,2024-02-05 00:00:00,0.651,0.635,0.663,0.608,0.0,0.0,1538619700,977373361.0,-4.367469879518076,0.664
10,SH.588800,科创100ETF华夏,2024-02-06 00:00:00,0.621,0.696,0.699,0.619,0.0,0.0,1207163100,791572208.0,9.606299212598417,0.635
11,SH.588800,科创100ETF华夏,2024-02-07 00:00:00,0.693,0.737,0.743,0.693,0.0,0.0,1085405400,793023675.0,5.8908045977011545,0.696
12,SH.588800,科创100ETF华夏,2024-02-08 00:00:00,0.742,0.76,0.785,0.741,0.0,0.0,1115274300,858615084.0,3.1207598371777503,0.737
13,SH.588800,科创100ETF华夏,2024-02-19 00:00:00,0.773,0.749,0.778,0.736,0.0,0.0,996209900,745755215.0,-1.4473684210526327,0.76
14,SH.588800,科创100ETF华夏,2024-02-20 00:00:00,0.746,0.75,0.753,0.737,0.0,0.0,812288814,603515388.0,0.13351134846461962,0.749
15,SH.588800,科创100ETF华夏,2024-02-21 00:00:00,0.745,0.751,0.774,0.738,0.0,0.0,953467564,722192969.0,0.13333333333333347,0.75
16,SH.588800,科创100ETF华夏,2024-02-22 00:00:00,0.75,0.759,0.762,0.748,0.0,0.0,993074200,750986584.0,1.0652463382157134,0.751
17,SH.588800,科创100ETF华夏,2024-02-23 00:00:00,0.759,0.775,0.776,0.754,0.0,0.0,1080280200,824184525.0,2.108036890645588,0.759
18,SH.588800,科创100ETF华夏,2024-02-26 00:00:00,0.775,0.782,0.796,0.77,0.0,0.0,1016404490,795211030.0,0.9032258064516137,0.775
19,SH.588800,科创100ETF华夏,2024-02-27 00:00:00,0.78,0.807,0.808,0.775,0.0,0.0,1041261196,822463300.0,3.196930946291563,0.782
20,SH.588800,科创100ETF华夏,2024-02-28 00:00:00,0.811,0.765,0.823,0.763,0.0,0.0,1151868089,921912112.0,-5.204460966542755,0.807
21,SH.588800,科创100ETF华夏,2024-02-29 00:00:00,0.76,0.799,0.8,0.759,0.0,0.0,1059555895,832523897.0,4.444444444444448,0.765
22,SH.588800,科创100ETF华夏,2024-03-01 00:00:00,0.8,0.807,0.81,0.791,0.0,0.0,942449100,754247092.0,1.0012515644555704,0.799
23,SH.588800,科创100ETF华夏,2024-03-04 00:00:00,0.806,0.809,0.813,0.795,0.0,0.0,905470100,729598134.0,0.24783147459727406,0.807
24,SH.588800,科创100ETF华夏,2024-03-05 00:00:00,0.802,0.796,0.807,0.792,0.0,0.0,833043400,666909396.0,-1.6069221260815836,0.809
25,SH.588800,科创100ETF华夏,2024-03-06 00:00:00,0.791,0.794,0.807,0.779,0.0,0.0,883786700,700150506.0,-0.2512562814070354,0.796
26,SH.588800,科创100ETF华夏,2024-03-07 00:00:00,0.793,0.774,0.802,0.773,0.0,0.0,908802646,716641874.0,-2.5188916876574328,0.794
27,SH.588800,科创100ETF华夏,2024-03-08 00:00:00,0.774,0.786,0.791,0.774,0.0,0.0,801709173,626306155.0,1.5503875968992262,0.774
28,SH.588800,科创100ETF华夏,2024-03-11 00:00:00,0.782,0.809,0.81,0.782,0.0,0.0,818727567,651420613.0,2.926208651399494,0.786
29,SH.588800,科创100ETF华夏,2024-03-12 00:00:00,0.809,0.813,0.822,0.806,0.0,0.0,820976243,667612634.0,0.49443757725585813,0.809
30,SH.588800,科创100ETF华夏,2024-03-13 00:00:00,0.813,0.818,0.825,0.81,0.0,0.0,936678800,765510914.0,0.6150061500615012,0.813
31,SH.588800,科创100ETF华夏,2024-03-14 00:00:00,0.822,0.815,0.83,0.807,0.0,0.0,1013792932,828417957.0,-0.36674816625916906,0.818
32,SH.588800,科创100ETF华夏,2024-03-15 00:00:00,0.811,0.823,0.824,0.805,0.0,0.0,998535010,811135997.0,0.9815950920245408,0.815
33,SH.588800,科创100ETF华夏,2024-03-18 00:00:00,0.825,0.842,0.843,0.82,0.0,0.0,837537040,694358074.0,2.3086269744835985,0.823
34,SH.588800,科创100ETF华夏,2024-03-19 00:00:00,0.841,0.832,0.841,0.831,0.0,0.0,871396651,729200884.0,-1.1876484560570084,0.842
35,SH.588800,科创100ETF华夏,2024-03-20 00:00:00,0.832,0.838,0.839,0.827,0.0,0.0,895275700,746381831.0,0.7211538461538468,0.832
36,SH.588800,科创100ETF华夏,2024-03-21 00:00:00,0.838,0.828,0.842,0.821,0.0,0.0,855311800,709714129.0,-1.1933174224343688,0.838
37,SH.588800,科创100ETF华夏,2024-03-22 00:00:00,0.823,0.81,0.827,0.805,0.0,0.0,809434242,658094459.0,-2.173913043478249,0.828
38,SH.588800,科创100ETF华夏,2024-03-25 00:00:00,0.81,0.789,0.81,0.787,0.0,0.0,780673104,625037977.0,-2.592592592592595,0.81
39,SH.588800,科创100ETF华夏,2024-03-26 00:00:00,0.787,0.781,0.793,0.776,0.0,0.0,1125033800,883456969.0,-1.0139416983523455,0.789
40,SH.588800,科创100ETF华夏,2024-03-27 00:00:00,0.781,0.755,0.781,0.754,0.0,0.0,1021273100,783816649.0,-3.3290653008962896,0.781
41,SH.588800,科创100ETF华夏,2024-03-28 00:00:00,0.754,0.768,0.778,0.754,0.0,0.0,875432368,672116255.0,1.7218543046357633,0.755
42,SH.588800,科创100ETF华夏,2024-03-29 00:00:00,0.765,0.772,0.773,0.756,0.0,0.0,1013075900,773759236.0,0.5208333333333338,0.768
43,SH.588800,科创100ETF华夏,2024-04-01 00:00:00,0.775,0.787,0.789,0.775,0.0,0.0,722117000,565290190.0,1.943005181347152,0.772
44,SH.588800,科创100ETF华夏,2024-04-02 00:00:00,0.787,0.78,0.787,0.773,0.0,0.0,751770221,585850715.0,-0.8894536213468875,0.787
45,SH.588800,科创100ETF华夏,2024-04-03 00:00:00,0.78,0.77,0.78,0.767,0.0,0.0,808594107,625406843.0,-1.2820512820512833,0.78
